date,last,open,high,low,percent_change
"1983年4月8日","1.9970","1.9970","1.9970","1.9970","-0.11%"
"1983年4月7日","1.9991","1.9991","1.9991","1.9991","0.00%"
"1983年4月6日","1.9991","1.9991","1.9991","1.9991","0.00%"
"1983年4月5日","1.9991","1.9991","1.9991","1.9991","0.00%"
"1983年4月4日","1.9991","1.9991","1.9991","1.9991","0.00%"
"1983年4月1日","1.9991","1.9991","1.9991","1.9991","0.00%"
"1983年3月31日","1.9991","1.9991","1.9991","1.9991","0.00%"
"1983年3月30日","1.9991","1.9991","1.9991","1.9991","0.00%"
"1983年3月29日","1.9991","1.9991","1.9991","1.9991","0.00%"
"1983年3月28日","1.9991","1.9991","1.9991","1.9991","0.00%"
"1983年3月25日","1.9991","1.9991","1.9991","1.9991","0.00%"
"1983年3月24日","1.9991","1.9991","1.9991","1.9991","0.50%"
"1983年3月23日","1.9892","1.9892","1.9892","1.9892","0.00%"
"1983年3月22日","1.9892","1.9892","1.9892","1.9892","0.51%"
"1983年3月21日","1.9792","1.9792","1.9792","1.9792","0.00%"
"1983年3月18日","1.9792","1.9792","1.9792","1.9792","0.60%"
"1983年3月17日","1.9674","1.9674","1.9674","1.9674","0.00%"
"1983年3月16日","1.9674","1.9674","1.9674","1.9674","0.00%"
"1983年3月15日","1.9674","1.9674","1.9674","1.9674","-0.70%"
"1983年3月14日","1.9812","1.9812","1.9812","1.9812","0.70%"
"1983年3月11日","1.9675","1.9675","1.9675","1.9675","-0.50%"
"1983年3月10日","1.9774","1.9774","1.9774","1.9774","0.00%"
"1983年3月9日","1.9774","1.9774","1.9774","1.9774","0.50%"
"1983年3月8日","1.9676","1.9676","1.9676","1.9676","0.00%"
"1983年3月7日","1.9676","1.9676","1.9676","1.9676","-0.70%"
"1983年3月4日","1.9814","1.9814","1.9814","1.9814","0.00%"
"1983年3月3日","1.9814","1.9814","1.9814","1.9814","-0.50%"
"1983年3月2日","1.9914","1.9914","1.9914","1.9914","0.00%"
"1983年3月1日","1.9914","1.9914","1.9914","1.9914","0.90%"
"1983年2月28日","1.9736","1.9736","1.9736","1.9736","0.00%"
"1983年2月25日","1.9736","1.9736","1.9736","1.9736","0.00%"
"1983年2月24日","1.9736","1.9736","1.9736","1.9736","0.01%"
"1983年2月23日","1.9735","1.9735","1.9735","1.9735","0.89%"
"1983年2月22日","1.9560","1.9560","1.9560","1.9560","0.00%"
"1983年2月18日","1.9560","1.9560","1.9560","1.9560","0.00%"
"1983年2月17日","1.9560","1.9560","1.9560","1.9560","0.00%"
"1983年2月16日","1.9560","1.9560","1.9560","1.9560","0.00%"
"1983年2月15日","1.9560","1.9560","1.9560","1.9560","0.00%"
"1983年2月14日","1.9560","1.9560","1.9560","1.9560","0.00%"
"1983年2月11日","1.9560","1.9560","1.9560","1.9560","0.00%"
"1983年2月10日","1.9560","1.9560","1.9560","1.9560","-0.50%"
"1983年2月9日","1.9658","1.9658","1.9658","1.9658","0.00%"
"1983年2月8日","1.9658","1.9658","1.9658","1.9658","-0.70%"
"1983年2月7日","1.9796","1.9796","1.9796","1.9796","0.00%"
"1983年2月4日","1.9796","1.9796","1.9796","1.9796","0.40%"
"1983年2月3日","1.9717","1.9717","1.9717","1.9717","0.00%"
"1983年2月2日","1.9717","1.9717","1.9717","1.9717","0.40%"
"1983年2月1日","1.9639","1.9639","1.9639","1.9639","0.90%"
"1983年1月31日","1.9464","1.9464","1.9464","1.9464","0.00%"
"1983年1月28日","1.9464","1.9464","1.9464","1.9464","0.00%"
"1983年1月27日","1.9464","1.9464","1.9464","1.9464","0.00%"
"1983年1月26日","1.9464","1.9464","1.9464","1.9464","-0.80%"
"1983年1月25日","1.9621","1.9621","1.9621","1.9621","0.60%"
"1983年1月24日","1.9504","1.9504","1.9504","1.9504","0.70%"
"1983年1月21日","1.9368","1.9368","1.9368","1.9368","0.00%"
"1983年1月20日","1.9368","1.9368","1.9368","1.9368","0.70%"
"1983年1月19日","1.9234","1.9234","1.9234","1.9234","0.80%"
"1983年1月18日","1.9082","1.9082","1.9082","1.9082","0.00%"
"1983年1月17日","1.9082","1.9082","1.9082","1.9082","0.00%"
"1983年1月14日","1.9082","1.9082","1.9082","1.9082","0.00%"
"1983年1月13日","1.9082","1.9082","1.9082","1.9082","0.00%"
"1983年1月12日","1.9082","1.9082","1.9082","1.9082","0.70%"
"1983年1月11日","1.8949","1.8949","1.8949","1.8949","-0.50%"
"1983年1月10日","1.9044","1.9044","1.9044","1.9044","0.00%"
"1983年1月7日","1.9044","1.9044","1.9044","1.9044","0.00%"
"1983年1月6日","1.9044","1.9044","1.9044","1.9044","-0.50%"
"1983年1月5日","1.9140","1.9140","1.9140","1.9140","0.00%"
"1983年1月4日","1.9140","1.9140","1.9140","1.9140","-0.70%"
"1983年1月3日","1.9275","1.9275","1.9275","1.9275","0.00%"
"1982年12月31日","1.9275","1.9275","1.9275","1.9275","0.00%"
"1982年12月30日","1.9275","1.9275","1.9275","1.9275","0.00%"
"1982年12月29日","1.9275","1.9275","1.9275","1.9275","-0.50%"
"1982年12月28日","1.9372","1.9372","1.9372","1.9372","0.00%"
"1982年12月27日","1.9372","1.9372","1.9372","1.9372","0.00%"
"1982年12月24日","1.9372","1.9372","1.9372","1.9372","0.00%"
"1982年12月23日","1.9372","1.9372","1.9372","1.9372","0.00%"
"1982年12月22日","1.9372","1.9372","1.9372","1.9372","0.00%"
"1982年12月21日","1.9372","1.9372","1.9372","1.9372","0.00%"
"1982年12月20日","1.9372","1.9372","1.9372","1.9372","0.00%"
"1982年12月17日","1.9372","1.9372","1.9372","1.9372","-0.70%"
"1982年12月16日","1.9509","1.9509","1.9509","1.9509","0.00%"
"1982年12月15日","1.9509","1.9509","1.9509","1.9509","-0.70%"
"1982年12月14日","1.9646","1.9646","1.9646","1.9646","0.70%"
"1982年12月13日","1.9510","1.9510","1.9510","1.9510","0.00%"
"1982年12月10日","1.9510","1.9510","1.9510","1.9510","0.50%"
"1982年12月9日","1.9412","1.9412","1.9412","1.9412","0.00%"
"1982年12月8日","1.9412","1.9412","1.9412","1.9412","0.00%"
"1982年12月7日","1.9412","1.9412","1.9412","1.9412","-0.80%"
"1982年12月6日","1.9569","1.9569","1.9569","1.9569","0.00%"
"1982年12月3日","1.9569","1.9569","1.9569","1.9569","-0.60%"
"1982年12月2日","1.9687","1.9687","1.9687","1.9687","0.00%"
"1982年12月1日","1.9687","1.9687","1.9687","1.9687","-1.10%"
"1982年11月30日","1.9906","1.9906","1.9906","1.9906","0.00%"
"1982年11月29日","1.9906","1.9906","1.9906","1.9906","0.00%"
"1982年11月26日","1.9906","1.9906","1.9906","1.9906","0.00%"
"1982年11月24日","1.9906","1.9906","1.9906","1.9906","0.00%"
"1982年11月23日","1.9906","1.9906","1.9906","1.9906","0.00%"
"1982年11月22日","1.9906","1.9906","1.9906","1.9906","-0.70%"
"1982年11月19日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年11月18日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年11月17日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年11月16日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年11月15日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年11月12日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年11月10日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年11月9日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年11月8日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年11月5日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年11月4日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年11月3日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年11月1日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年10月29日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年10月28日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年10月27日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年10月26日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年10月25日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年10月22日","2.0046","2.0046","2.0046","2.0046","0.00%"
"1982年10月21日","2.0046","2.0046","2.0046","2.0046","0.50%"
"1982年10月20日","1.9947","1.9947","1.9947","1.9947","0.00%"
"1982年10月19日","1.9947","1.9947","1.9947","1.9947","0.61%"
"1982年10月18日","1.9827","1.9827","1.9827","1.9827","0.00%"
"1982年10月15日","1.9827","1.9827","1.9827","1.9827","0.50%"
"1982年10月14日","1.9729","1.9729","1.9729","1.9729","0.60%"
"1982年10月13日","1.9612","1.9612","1.9612","1.9612","0.00%"
"1982年10月12日","1.9612","1.9612","1.9612","1.9612","-0.10%"
"1982年10月8日","1.9632","1.9632","1.9632","1.9632","-1.50%"
"1982年10月7日","1.9931","1.9931","1.9931","1.9931","0.00%"
"1982年10月6日","1.9931","1.9931","1.9931","1.9931","0.00%"
"1982年10月5日","1.9931","1.9931","1.9931","1.9931","0.90%"
"1982年10月4日","1.9753","1.9753","1.9753","1.9753","0.10%"
"1982年10月1日","1.9733","1.9733","1.9733","1.9733","0.00%"
"1982年9月30日","1.9733","1.9733","1.9733","1.9733","-0.50%"
"1982年9月29日","1.9832","1.9832","1.9832","1.9832","0.00%"
"1982年9月28日","1.9832","1.9832","1.9832","1.9832","0.80%"
"1982年9月27日","1.9675","1.9675","1.9675","1.9675","0.00%"
"1982年9月24日","1.9675","1.9675","1.9675","1.9675","0.50%"
"1982年9月23日","1.9577","1.9577","1.9577","1.9577","0.50%"
"1982年9月22日","1.9479","1.9479","1.9479","1.9479","-0.50%"
"1982年9月21日","1.9577","1.9577","1.9577","1.9577","0.00%"
"1982年9月20日","1.9577","1.9577","1.9577","1.9577","0.00%"
"1982年9月17日","1.9577","1.9577","1.9577","1.9577","0.00%"
"1982年9月16日","1.9577","1.9577","1.9577","1.9577","0.00%"
"1982年9月15日","1.9577","1.9577","1.9577","1.9577","0.00%"
"1982年9月14日","1.9577","1.9577","1.9577","1.9577","0.00%"
"1982年9月13日","1.9577","1.9577","1.9577","1.9577","0.70%"
"1982年9月10日","1.9440","1.9440","1.9440","1.9440","0.00%"
"1982年9月9日","1.9440","1.9440","1.9440","1.9440","0.00%"
"1982年9月8日","1.9440","1.9440","1.9440","1.9440","0.00%"
"1982年9月7日","1.9440","1.9440","1.9440","1.9440","0.70%"
"1982年9月3日","1.9305","1.9305","1.9305","1.9305","-1.01%"
"1982年9月2日","1.9501","1.9501","1.9501","1.9501","0.00%"
"1982年9月1日","1.9501","1.9501","1.9501","1.9501","0.00%"
"1982年8月31日","1.9501","1.9501","1.9501","1.9501","0.91%"
"1982年8月30日","1.9326","1.9326","1.9326","1.9326","0.80%"
"1982年8月27日","1.9173","1.9173","1.9173","1.9173","0.00%"
"1982年8月26日","1.9173","1.9173","1.9173","1.9173","0.50%"
"1982年8月25日","1.9078","1.9078","1.9078","1.9078","-0.60%"
"1982年8月24日","1.9193","1.9193","1.9193","1.9193","0.00%"
"1982年8月23日","1.9193","1.9193","1.9193","1.9193","-0.70%"
"1982年8月20日","1.9328","1.9328","1.9328","1.9328","-0.80%"
"1982年8月19日","1.9484","1.9484","1.9484","1.9484","-0.90%"
"1982年8月18日","1.9661","1.9661","1.9661","1.9661","0.00%"
"1982年8月17日","1.9661","1.9661","1.9661","1.9661","0.00%"
"1982年8月16日","1.9661","1.9661","1.9661","1.9661","0.00%"
"1982年8月13日","1.9661","1.9661","1.9661","1.9661","0.00%"
"1982年8月12日","1.9661","1.9661","1.9661","1.9661","0.00%"
"1982年8月11日","1.9661","1.9661","1.9661","1.9661","0.00%"
"1982年8月10日","1.9661","1.9661","1.9661","1.9661","0.00%"
"1982年8月9日","1.9661","1.9661","1.9661","1.9661","0.70%"
"1982年8月6日","1.9525","1.9525","1.9525","1.9525","0.41%"
"1982年8月5日","1.9446","1.9446","1.9446","1.9446","0.80%"
"1982年8月4日","1.9292","1.9292","1.9292","1.9292","0.50%"
"1982年8月3日","1.9196","1.9196","1.9196","1.9196","-0.60%"
"1982年8月2日","1.9312","1.9312","1.9312","1.9312","0.00%"
"1982年7月30日","1.9312","1.9312","1.9312","1.9312","0.00%"
"1982年7月29日","1.9312","1.9312","1.9312","1.9312","1.50%"
"1982年7月28日","1.9026","1.9026","1.9026","1.9026","0.00%"
"1982年7月27日","1.9026","1.9026","1.9026","1.9026","0.90%"
"1982年7月26日","1.8857","1.8857","1.8857","1.8857","-1.20%"
"1982年7月23日","1.9086","1.9086","1.9086","1.9086","0.00%"
"1982年7月22日","1.9086","1.9086","1.9086","1.9086","-1.10%"
"1982年7月21日","1.9298","1.9298","1.9298","1.9298","0.00%"
"1982年7月20日","1.9298","1.9298","1.9298","1.9298","0.00%"
"1982年7月19日","1.9298","1.9298","1.9298","1.9298","-0.50%"
"1982年7月16日","1.9395","1.9395","1.9395","1.9395","0.00%"
"1982年7月15日","1.9395","1.9395","1.9395","1.9395","0.00%"
"1982年7月14日","1.9395","1.9395","1.9395","1.9395","0.00%"
"1982年7月13日","1.9395","1.9395","1.9395","1.9395","0.00%"
"1982年7月12日","1.9395","1.9395","1.9395","1.9395","-0.80%"
"1982年7月9日","1.9552","1.9552","1.9552","1.9552","0.00%"
"1982年7月8日","1.9552","1.9552","1.9552","1.9552","0.00%"
"1982年7月7日","1.9552","1.9552","1.9552","1.9552","1.00%"
"1982年7月6日","1.9358","1.9358","1.9358","1.9358","0.00%"
"1982年7月2日","1.9358","1.9358","1.9358","1.9358","0.00%"
"1982年7月1日","1.9358","1.9358","1.9358","1.9358","0.00%"
"1982年6月30日","1.9358","1.9358","1.9358","1.9358","-0.80%"
"1982年6月29日","1.9515","1.9515","1.9515","1.9515","0.00%"
"1982年6月28日","1.9515","1.9515","1.9515","1.9515","0.60%"
"1982年6月25日","1.9398","1.9398","1.9398","1.9398","0.00%"
"1982年6月24日","1.9398","1.9398","1.9398","1.9398","-0.41%"
"1982年6月23日","1.9477","1.9477","1.9477","1.9477","0.00%"
"1982年6月22日","1.9477","1.9477","1.9477","1.9477","0.80%"
"1982年6月21日","1.9322","1.9322","1.9322","1.9322","0.00%"
"1982年6月18日","1.9322","1.9322","1.9322","1.9322","0.50%"
"1982年6月17日","1.9226","1.9226","1.9226","1.9226","0.80%"
"1982年6月16日","1.9074","1.9074","1.9074","1.9074","0.00%"
"1982年6月15日","1.9074","1.9074","1.9074","1.9074","1.70%"
"1982年6月14日","1.8755","1.8755","1.8755","1.8755","-0.60%"
"1982年6月11日","1.8868","1.8868","1.8868","1.8868","0.60%"
"1982年6月10日","1.8756","1.8756","1.8756","1.8756","0.00%"
"1982年6月9日","1.8756","1.8756","1.8756","1.8756","0.70%"
"1982年6月8日","1.8625","1.8625","1.8625","1.8625","0.60%"
"1982年6月7日","1.8514","1.8514","1.8514","1.8514","0.00%"
"1982年6月4日","1.8514","1.8514","1.8514","1.8514","0.00%"
"1982年6月3日","1.8514","1.8514","1.8514","1.8514","0.00%"
"1982年6月2日","1.8514","1.8514","1.8514","1.8514","1.00%"
"1982年6月1日","1.8331","1.8331","1.8331","1.8331","0.00%"
"1982年5月28日","1.8331","1.8331","1.8331","1.8331","0.50%"
"1982年5月27日","1.8239","1.8239","1.8239","1.8239","0.60%"
"1982年5月26日","1.8130","1.8130","1.8130","1.8130","0.00%"
"1982年5月25日","1.8130","1.8130","1.8130","1.8130","0.00%"
"1982年5月24日","1.8130","1.8130","1.8130","1.8130","0.00%"
"1982年5月21日","1.8130","1.8130","1.8130","1.8130","0.00%"
"1982年5月20日","1.8130","1.8130","1.8130","1.8130","0.00%"
"1982年5月19日","1.8130","1.8130","1.8130","1.8130","0.00%"
"1982年5月18日","1.8130","1.8130","1.8130","1.8130","0.00%"
"1982年5月17日","1.8130","1.8130","1.8130","1.8130","0.00%"
"1982年5月14日","1.8130","1.8130","1.8130","1.8130","0.80%"
"1982年5月13日","1.7986","1.7986","1.7986","1.7986","0.00%"
"1982年5月12日","1.7986","1.7986","1.7986","1.7986","0.00%"
"1982年5月11日","1.7986","1.7986","1.7986","1.7986","0.00%"
"1982年5月10日","1.7986","1.7986","1.7986","1.7986","0.00%"
"1982年5月7日","1.7986","1.7986","1.7986","1.7986","-0.80%"
"1982年5月6日","1.8131","1.8131","1.8131","1.8131","-0.50%"
"1982年5月5日","1.8222","1.8222","1.8222","1.8222","0.00%"
"1982年5月4日","1.8222","1.8222","1.8222","1.8222","0.00%"
"1982年5月3日","1.8222","1.8222","1.8222","1.8222","-0.61%"
"1982年4月30日","1.8333","1.8333","1.8333","1.8333","0.00%"
"1982年4月29日","1.8333","1.8333","1.8333","1.8333","0.00%"
"1982年4月28日","1.8333","1.8333","1.8333","1.8333","-0.60%"
"1982年4月27日","1.8443","1.8443","1.8443","1.8443","0.00%"
"1982年4月26日","1.8443","1.8443","1.8443","1.8443","-0.40%"
"1982年4月23日","1.8517","1.8517","1.8517","1.8517","0.00%"
"1982年4月22日","1.8517","1.8517","1.8517","1.8517","-0.60%"
"1982年4月21日","1.8628","1.8628","1.8628","1.8628","0.00%"
"1982年4月20日","1.8628","1.8628","1.8628","1.8628","0.00%"
"1982年4月19日","1.8628","1.8628","1.8628","1.8628","-0.50%"
"1982年4月16日","1.8722","1.8722","1.8722","1.8722","0.50%"
"1982年4月15日","1.8628","1.8628","1.8628","1.8628","0.00%"
"1982年4月14日","1.8628","1.8628","1.8628","1.8628","0.00%"
"1982年4月13日","1.8628","1.8628","1.8628","1.8628","0.00%"
"1982年4月12日","1.8628","1.8628","1.8628","1.8628","0.00%"
"1982年4月9日","1.8628","1.8628","1.8628","1.8628","0.00%"
"1982年4月8日","1.8628","1.8628","1.8628","1.8628","0.00%"
"1982年4月7日","1.8628","1.8628","1.8628","1.8628","0.00%"
"1982年4月6日","1.8628","1.8628","1.8628","1.8628","0.00%"
"1982年4月5日","1.8628","1.8628","1.8628","1.8628","0.54%"
"1982年4月2日","1.8528","1.8528","1.8528","1.8528","-1.04%"
"1982年4月1日","1.8722","1.8722","1.8722","1.8722","0.00%"
"1982年3月31日","1.8722","1.8722","1.8722","1.8722","0.00%"
"1982年3月30日","1.8722","1.8722","1.8722","1.8722","0.50%"
"1982年3月29日","1.8628","1.8628","1.8628","1.8628","0.00%"
"1982年3月26日","1.8628","1.8628","1.8628","1.8628","0.60%"
"1982年3月25日","1.8517","1.8517","1.8517","1.8517","0.00%"
"1982年3月24日","1.8517","1.8517","1.8517","1.8517","-0.50%"
"1982年3月23日","1.8610","1.8610","1.8610","1.8610","0.50%"
"1982年3月22日","1.8518","1.8518","1.8518","1.8518","0.50%"
"1982年3月19日","1.8426","1.8426","1.8426","1.8426","0.00%"
"1982年3月18日","1.8426","1.8426","1.8426","1.8426","0.00%"
"1982年3月17日","1.8426","1.8426","1.8426","1.8426","0.50%"
"1982年3月16日","1.8335","1.8335","1.8335","1.8335","0.00%"
"1982年3月15日","1.8335","1.8335","1.8335","1.8335","0.00%"
"1982年3月12日","1.8335","1.8335","1.8335","1.8335","0.58%"
"1982年3月11日","1.8229","1.8229","1.8229","1.8229","-0.38%"
"1982年3月10日","1.8299","1.8299","1.8299","1.8299","0.70%"
"1982年3月9日","1.8171","1.8171","1.8171","1.8171","0.00%"
"1982年3月8日","1.8171","1.8171","1.8171","1.8171","-0.50%"
"1982年3月5日","1.8263","1.8263","1.8263","1.8263","-0.39%"
"1982年3月4日","1.8335","1.8335","1.8335","1.8335","-0.11%"
"1982年3月3日","1.8355","1.8355","1.8355","1.8355","-0.50%"
"1982年3月2日","1.8447","1.8447","1.8447","1.8447","0.00%"
"1982年3月1日","1.8447","1.8447","1.8447","1.8447","0.50%"
"1982年2月26日","1.8355","1.8355","1.8355","1.8355","0.40%"
"1982年2月25日","1.8282","1.8282","1.8282","1.8282","0.00%"
"1982年2月24日","1.8282","1.8282","1.8282","1.8282","0.81%"
"1982年2月23日","1.8136","1.8136","1.8136","1.8136","0.00%"
"1982年2月22日","1.8136","1.8136","1.8136","1.8136","-0.50%"
"1982年2月19日","1.8227","1.8227","1.8227","1.8227","-0.61%"
"1982年2月18日","1.8338","1.8338","1.8338","1.8338","0.50%"
"1982年2月17日","1.8247","1.8247","1.8247","1.8247","0.00%"
"1982年2月16日","1.8247","1.8247","1.8247","1.8247","-0.02%"
"1982年2月11日","1.8250","1.8250","1.8250","1.8250","0.02%"
"1982年2月10日","1.8247","1.8247","1.8247","1.8247","0.00%"
"1982年2月9日","1.8247","1.8247","1.8247","1.8247","0.51%"
"1982年2月8日","1.8155","1.8155","1.8155","1.8155","0.00%"
"1982年2月5日","1.8155","1.8155","1.8155","1.8155","0.00%"
"1982年2月4日","1.8155","1.8155","1.8155","1.8155","0.00%"
"1982年2月3日","1.8155","1.8155","1.8155","1.8155","0.40%"
"1982年2月2日","1.8083","1.8083","1.8083","1.8083","1.05%"
"1982年2月1日","1.7895","1.7895","1.7895","1.7895","-0.45%"
"1982年1月29日","1.7975","1.7975","1.7975","1.7975","0.00%"
"1982年1月28日","1.7975","1.7975","1.7975","1.7975","0.40%"
"1982年1月27日","1.7904","1.7904","1.7904","1.7904","0.00%"
"1982年1月26日","1.7904","1.7904","1.7904","1.7904","0.00%"
"1982年1月25日","1.7904","1.7904","1.7904","1.7904","0.61%"
"1982年1月22日","1.7796","1.7796","1.7796","1.7796","0.00%"
"1982年1月21日","1.7796","1.7796","1.7796","1.7796","0.00%"
"1982年1月20日","1.7796","1.7796","1.7796","1.7796","0.00%"
"1982年1月19日","1.7796","1.7796","1.7796","1.7796","-0.40%"
"1982年1月18日","1.7868","1.7868","1.7868","1.7868","0.60%"
"1982年1月15日","1.7761","1.7761","1.7761","1.7761","0.60%"
"1982年1月14日","1.7655","1.7655","1.7655","1.7655","0.00%"
"1982年1月13日","1.7655","1.7655","1.7655","1.7655","0.00%"
"1982年1月12日","1.7655","1.7655","1.7655","1.7655","1.00%"
"1982年1月11日","1.7481","1.7481","1.7481","1.7481","0.00%"
"1982年1月8日","1.7481","1.7481","1.7481","1.7481","0.00%"
